index_id,index_description,region_id,region_name,base_year,year,month,price_index,mon,yoy,aoa
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,1,100.71,0.31,1.63,1.63
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,2,100.81,0.1,1.56,1.59
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,3,100.32,-0.49,0.83,1.34
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,4,100.47,0.15,0.32,1.09
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,5,100.7,0.23,-0.06,0.85
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,6,100.86,0.16,0.17,0.74
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,7,100.77,-0.09,0.5,0.7
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,8,100.78,0.01,0.57,0.69
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,9,101.5,0.71,1.25,0.75
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,10,101.72,0.22,1.32,0.8
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,11,101.79,0.07,1.5,0.87
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2017,12,101.69,-0.1,1.28,0.91
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,1,101.76,0.07,1.04,1.04
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,2,101.49,-0.27,0.67,0.86
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,3,101.42,-0.07,1.1,0.94
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,4,101.88,0.45,1.4,1.05
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,5,102.56,0.67,1.85,1.21
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,6,102.39,-0.17,1.52,1.26
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,7,102.3,-0.09,1.52,1.3
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,8,102.6,0.29,1.81,1.36
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,9,102.88,0.27,1.36,1.36
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,10,103.06,0.17,1.32,1.36
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,11,102.8,-0.25,0.99,1.33
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2018,12,102.02,-0.76,0.32,1.24
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,1,101.88,-0.14,0.12,0.12
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,2,102.07,0.19,0.57,0.34
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,3,102.56,0.48,1.12,0.6
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,4,103.05,0.48,1.15,0.74
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,5,103.47,0.41,0.89,0.78
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,6,102.9,-0.55,0.5,0.73
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,7,102.89,-0.01,0.58,0.71
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,8,102.57,-0.31,-0.03,0.61
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,9,102.67,0.1,-0.2,0.52
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,10,102.6,-0.07,-0.45,0.43
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,11,102.45,-0.15,-0.34,0.35
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2019,12,102.41,-0.04,0.38,0.36
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2020,1,102.63,0.21,0.74,0.74
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2020,2,102.62,-0.01,0.54,0.64
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2020,3,101.67,-0.93,-0.87,0.14
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2020,4,99.44,-2.19,-3.5,-0.78
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2020,5,99.57,0.13,-3.77,-1.38
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2020,6,101.22,1.66,-1.63,-1.43
0000000000000000,รวมทุกรายการ,1,ภาคกลาง,2015,2020,7,101.82,0.59,-1.04,-1.37
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,1,101.53,0.4,1.61,1.61
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,2,101.51,-0.02,1.24,1.42
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,3,100.8,-0.7,0.84,1.23
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,4,101.05,0.25,-0.38,0.82
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,5,101.64,0.58,-1.48,0.36
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,6,102.66,1.0,-0.07,0.28
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,7,102.41,-0.24,0.38,0.3
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,8,101.8,-0.6,-0.34,0.22
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,9,102.79,0.97,0.89,0.3
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,10,103.1,0.3,1.35,0.39
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,11,102.59,-0.49,0.94,0.44
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2017,12,102.32,-0.26,1.18,0.51
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,1,102.17,-0.15,0.63,0.63
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,2,101.71,-0.45,0.2,0.41
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,3,101.51,-0.2,0.7,0.51
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,4,102.24,0.72,1.18,0.68
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,5,102.96,0.7,1.3,0.8
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,6,102.58,-0.37,-0.08,0.66
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,7,102.19,-0.38,-0.21,0.52
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,8,102.72,0.52,0.9,0.57
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,9,102.9,0.18,0.11,0.52
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,10,103.31,0.4,0.2,0.49
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,11,103.7,0.38,1.08,0.54
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2018,12,103.3,-0.39,0.96,0.58
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,1,103.4,0.1,1.2,1.2
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,2,103.37,-0.03,1.63,1.42
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,3,103.7,0.32,2.16,1.66
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,4,104.41,0.68,2.12,1.78
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,5,105.46,1.01,2.43,1.91
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,6,105.31,-0.14,2.66,2.04
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,7,105.18,-0.12,2.93,2.16
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,8,104.5,-0.65,1.73,2.11
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,9,104.67,0.16,1.72,2.06
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,10,104.8,0.12,1.44,2.0
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,11,104.43,-0.35,0.7,1.89
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2019,12,104.15,-0.27,0.82,1.79
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2020,1,104.7,0.53,1.26,1.26
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2020,2,105.34,0.61,1.91,1.58
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2020,3,105.1,-0.23,1.35,1.51
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2020,4,105.22,0.11,0.78,1.32
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2020,5,105.32,0.1,-0.13,1.03
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2020,6,105.43,0.1,0.11,0.87
1000000000000000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,1,ภาคกลาง,2015,2020,7,105.91,0.46,0.69,0.85
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,1,99.12,-0.3,-0.29,-0.29
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,2,98.99,-0.13,-0.61,-0.45
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,3,98.46,-0.54,-1.44,-0.78
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,4,97.86,-0.61,-2.3,-1.16
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,5,97.2,-0.67,-2.8,-1.48
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,6,97.25,0.05,-3.0,-1.74
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,7,97.29,0.04,-3.18,-1.95
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,8,96.63,-0.68,-3.66,-2.17
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,9,97.0,0.38,-3.29,-2.29
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,10,97.61,0.63,-2.82,-2.35
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,11,98.36,0.77,-1.51,-2.27
1111000000000000,ข้าว,1,ภาคกลาง,2015,2017,12,97.36,-1.02,-2.07,-2.25
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,1,97.43,0.07,-1.71,-1.71
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,2,96.97,-0.47,-2.04,-1.88
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,3,98.18,1.25,-0.28,-1.35
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,4,99.43,1.27,1.6,-0.62
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,5,99.67,0.24,2.54,0.01
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,6,99.71,0.04,2.53,0.43
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,7,100.68,0.97,3.48,0.87
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,8,101.06,0.38,4.58,1.32
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,9,101.87,0.8,5.02,1.72
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,10,102.01,0.14,4.51,2.01
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,11,102.45,0.43,4.16,2.2
1111000000000000,ข้าว,1,ภาคกลาง,2015,2018,12,102.28,-0.17,5.05,2.44
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,1,102.94,0.65,5.66,5.66
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,2,102.94,0.0,6.16,5.91
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,3,103.4,0.45,5.32,5.7
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,4,103.33,-0.07,3.92,5.26
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,5,103.34,0.01,3.68,4.93
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,6,103.76,0.41,4.06,4.79
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,7,104.88,1.08,4.17,4.69
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,8,104.65,-0.22,3.55,4.56
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,9,106.6,1.86,4.64,4.57
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,10,106.69,0.08,4.59,4.56
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,11,107.11,0.39,4.55,4.56
1111000000000000,ข้าว,1,ภาคกลาง,2015,2019,12,106.59,-0.49,4.21,4.53
1111000000000000,ข้าว,1,ภาคกลาง,2015,2020,1,106.86,0.25,3.81,3.81
1111000000000000,ข้าว,1,ภาคกลาง,2015,2020,2,105.3,-1.46,2.29,3.05
1111000000000000,ข้าว,1,ภาคกลาง,2015,2020,3,105.89,0.56,2.41,2.84
1111000000000000,ข้าว,1,ภาคกลาง,2015,2020,4,105.6,-0.27,2.2,2.68
1111000000000000,ข้าว,1,ภาคกลาง,2015,2020,5,104.61,-0.94,1.23,2.38
1111000000000000,ข้าว,1,ภาคกลาง,2015,2020,6,104.98,0.35,1.18,2.18
1111000000000000,ข้าว,1,ภาคกลาง,2015,2020,7,105.27,0.28,0.37,1.92
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,1,99.22,-0.34,-0.41,-0.41
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,2,99.36,0.14,-0.47,-0.44
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,3,98.95,-0.41,-1.06,-0.64
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,4,98.49,-0.46,-1.77,-0.92
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,5,98.17,-0.32,-1.92,-1.12
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,6,98.26,0.09,-1.94,-1.26
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,7,98.09,-0.17,-2.21,-1.4
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,8,97.82,-0.28,-2.42,-1.52
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,9,98.07,0.26,-2.2,-1.61
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,10,98.6,0.54,-1.73,-1.62
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,11,99.11,0.52,-0.8,-1.54
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,12,98.56,-0.55,-1.0,-1.5
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,1,98.35,-0.21,-0.88,-0.88
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,2,98.12,-0.23,-1.25,-1.06
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,3,98.8,0.69,-0.15,-0.77
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,4,99.84,1.05,1.37,-0.23
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,5,100.03,0.19,1.89,0.19
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,6,100.11,0.08,1.88,0.48
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,7,100.63,0.52,2.59,0.77
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,8,101.15,0.52,3.4,1.1
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,9,101.51,0.36,3.51,1.37
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,10,102.11,0.59,3.56,1.59
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,11,102.44,0.32,3.36,1.75
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2018,12,102.3,-0.14,3.79,1.92
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,1,102.74,0.43,4.46,4.46
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,2,102.7,-0.04,4.67,4.56
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,3,103.15,0.44,4.4,4.51
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,4,103.11,-0.04,3.28,4.2
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,5,103.13,0.02,3.1,3.98
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,6,103.38,0.24,3.27,3.86
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,7,104.16,0.75,3.51,3.81
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,8,104.01,-0.14,2.83,3.68
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,9,105.42,1.36,3.85,3.7
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,10,105.56,0.13,3.38,3.67
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,11,105.8,0.23,3.28,3.63
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2019,12,105.57,-0.22,3.2,3.59
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2020,1,105.72,0.14,2.9,2.9
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2020,2,104.67,-0.99,1.92,2.41
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2020,3,105.11,0.42,1.9,2.25
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2020,4,104.96,-0.14,1.79,2.13
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2020,5,104.01,-0.91,0.85,1.86
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2020,6,104.26,0.24,0.85,1.7
1110000000000000,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2020,7,104.77,0.49,0.59,1.54
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,1,100.94,-0.13,1.49,1.49
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,2,100.83,-0.11,0.77,1.13
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,3,99.57,-1.25,-0.34,0.64
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,4,99.97,0.4,-2.09,-0.05
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,5,101.02,1.05,-3.9,-0.85
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,6,102.39,1.36,-1.86,-1.02
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,7,101.36,-1.01,-1.65,-1.12
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,8,100.27,-1.08,-2.59,-1.3
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,9,102.02,1.75,-0.35,-1.19
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,10,102.38,0.35,0.24,-1.05
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,11,101.42,-0.94,-0.49,-1.0
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2017,12,100.95,-0.46,-0.12,-0.93
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,1,100.68,-0.27,-0.26,-0.26
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,2,99.64,-1.03,-1.18,-0.72
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,3,99.28,-0.36,-0.29,-0.58
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,4,100.57,1.3,0.6,-0.29
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,5,101.67,1.09,0.64,-0.1
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,6,100.96,-0.7,-1.4,-0.32
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,7,100.2,-0.75,-1.14,-0.44
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,8,101.08,0.88,0.81,-0.28
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,9,101.23,0.15,-0.77,-0.34
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,10,101.72,0.48,-0.64,-0.38
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,11,102.43,0.7,1.0,-0.25
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2018,12,101.7,-0.71,0.74,-0.16
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,1,101.88,0.18,1.19,1.19
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,2,101.83,-0.05,2.2,1.7
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,3,102.4,0.56,3.14,2.17
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,4,103.67,1.24,3.08,2.41
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,5,105.6,1.86,3.87,2.7
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,6,105.31,-0.27,4.31,2.97
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,7,105.03,-0.27,4.82,3.23
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,8,103.97,-1.01,2.86,3.18
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,9,104.09,0.12,2.83,3.14
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,10,104.26,0.16,2.5,3.08
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,11,103.42,-0.81,0.97,2.89
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2019,12,102.91,-0.49,1.19,2.74
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2020,1,103.87,0.93,1.95,1.95
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2020,2,104.5,0.61,2.62,2.29
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2020,3,104.18,-0.31,1.74,2.1
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2020,4,104.41,0.22,0.71,1.75
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2020,5,104.6,0.18,-0.95,1.19
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2020,6,104.7,0.1,-0.58,0.9
1100000000000000,อาหารปรุงที่บ้าน,1,ภาคกลาง,2015,2020,7,105.54,0.8,0.49,0.84
1112000000000000,แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,1,99.51,-0.44,-0.73,-0.73
1112000000000000,แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,2,100.21,0.7,-0.23,-0.48
1112000000000000,แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,3,100.05,-0.16,-0.26,-0.41
1112000000000000,แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,4,99.87,-0.18,-0.66,-0.47
1112000000000000,แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,5,100.25,0.38,-0.08,-0.39
1112000000000000,แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,6,100.38,0.13,0.32,-0.27
1112000000000000,แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,7,99.82,-0.56,0.0,-0.24
1112000000000000,แป้งและผลิตภัณฑ์จากแป้ง,1,ภาคกลาง,2015,2017,8,100.34,0.52,0.22,-0.18
